Year,Trial,Cultivar,State,TMT,Rep,Orig_tmt,DOY,Spikes,Plants,Disease_Control,Response_ratio,tResponse_ratio,MOA,Treat
2023,41,Cascade,Oregon,41B,4,B,163,25.7,9,0.12585034,0.87414966,0.272804268,BM01,Treated
2023,41,Cascade,Oregon,41B,5,B,163,27.3,9,0.083892617,0.916107383,0.282419844,BM01,Treated
2023,41,Cascade,Oregon,41C,1,C,163,34.5,9,-1.078313253,2.078313253,0.488312812,BM01,Treated
2023,41,Cascade,Oregon,41C,2,C,163,28.5,9,-0.014234875,1.014234875,0.304110111,BM01,Treated
2023,41,Cascade,Oregon,41C,3,C,163,32,9,-0.434977578,1.434977578,0.386494966,BM01,Treated
2023,41,Cascade,Oregon,41C,4,C,163,29,9,0.013605442,0.986394558,0.298065517,BM01,Treated
2023,41,Cascade,Oregon,41C,5,C,163,10.5,9,0.647651007,0.352348993,0.131088782,BM01,Treated
2023,41,Cascade,Oregon,41D,1,D,163,7.7,9,0.536144578,0.463855422,0.165498186,.,Treated
2023,41,Cascade,Oregon,41D,2,D,163,8.5,9,0.697508897,0.302491103,0.114774765,.,Treated
2023,41,Cascade,Oregon,41D,3,D,163,8.8,9,0.605381166,0.394618834,0.144455526,.,Treated
2023,41,Cascade,Oregon,41D,4,D,163,7.8,9,0.734693878,0.265306122,0.102195609,.,Treated
2023,41,Cascade,Oregon,41D,5,D,163,6.5,9,0.781879195,0.218120805,0.085690361,.,Treated
2023,41,Cascade,Oregon,41E,1,E,163,32.7,9,-0.969879518,1.969879518,0.472738831,BM01,Treated
2023,41,Cascade,Oregon,41E,2,E,163,40.7,9,-0.448398577,1.448398577,0.388882118,BM01,Treated
2023,41,Cascade,Oregon,41E,3,E,163,24.2,9,-0.085201794,1.085201794,0.31914809,BM01,Treated
2023,41,Cascade,Oregon,41E,4,E,163,41.3,9,-0.404761905,1.404761905,0.381072083,BM01,Treated
2023,41,Cascade,Oregon,41E,5,E,163,17.3,9,0.419463087,0.580536913,0.198804643,BM01,Treated
2023,41,Cascade,Oregon,41F,1,F,163,22.1,9,-0.331325301,1.331325301,0.367602877,BM02,Treated
2023,41,Cascade,Oregon,41F,2,F,163,20.5,9,0.270462633,0.729537367,0.237929949,BM02,Treated
2023,41,Cascade,Oregon,41F,3,F,163,28.3,9,-0.269058296,1.269058296,0.355845654,BM02,Treated
2023,41,Cascade,Oregon,41F,4,F,163,17.7,9,0.397959184,0.602040816,0.204673577,BM02,Treated
2023,41,Cascade,Oregon,41F,5,F,163,8.4,9,0.718120805,0.281879195,0.107847099,BM02,Treated
2023,41,Cascade,Oregon,41G,1,G,163,24.1,9,-0.451807229,1.451807229,0.389486321,BM01,Treated
2023,41,Cascade,Oregon,41G,2,G,163,20.5,9,0.270462633,0.729537367,0.237929949,BM01,Treated
2023,41,Cascade,Oregon,41G,3,G,163,28.3,9,-0.269058296,1.269058296,0.355845654,BM01,Treated
2023,41,Cascade,Oregon,41G,4,G,163,31.1,9,-0.057823129,1.057823129,0.313408044,BM01,Treated
2023,41,Cascade,Oregon,41G,5,G,163,12,9,0.597315436,0.402684564,0.146960018,BM01,Treated
2023,41,Cascade,Oregon,41H,1,H,163,18.5,9,-0.114457831,1.114457831,0.325199028,M1,Treated
2023,41,Cascade,Oregon,41H,2,H,163,24.1,9,0.142348754,0.857651246,0.268964183,M1,Treated
2023,41,Cascade,Oregon,41H,3,H,163,36.3,9,-0.627802691,1.627802691,0.419592753,M1,Treated
2023,41,Cascade,Oregon,41H,4,H,163,18.1,9,0.384353741,0.615646259,0.208346279,M1,Treated
2023,41,Cascade,Oregon,41H,5,H,163,18.7,9,0.372483221,0.627516779,0.211525475,M1,Treated
2023,41,Cascade,Oregon,41I,1,I,163,19.2,9,-0.156626506,1.156626506,0.333774939,BM01,Treated
2023,41,Cascade,Oregon,41I,2,I,163,11.6,9,0.587188612,0.412811388,0.150084187,BM01,Treated
2023,41,Cascade,Oregon,41I,3,I,163,46,9,-1.062780269,2.062780269,0.486115841,BM01,Treated
2023,41,Cascade,Oregon,41I,4,I,163,20.1,9,0.316326531,0.683673469,0.226257868,BM01,Treated
2023,41,Cascade,Oregon,41I,5,I,163,21.3,9,0.285234899,0.714765101,0.234204636,BM01,Treated
2023,41,Cascade,Oregon,41J,1,J,163,4.7,9,0.71686747,0.28313253,0.108271515,.,Treated
2023,41,Cascade,Oregon,41J,2,J,163,8.6,9,0.693950178,0.306049822,0.115959744,.,Treated
2023,41,Cascade,Oregon,41J,3,J,163,10.5,9,0.529147982,0.470852018,0.167568981,.,Treated
2023,41,Cascade,Oregon,41J,4,J,163,10.5,9,0.642857143,0.357142857,0.132625565,.,Treated
2023,41,Cascade,Oregon,41J,5,J,163,7.8,9,0.738255034,0.261744966,0.100971581,.,Treated
2023,42,Cascade,Oregon,42A,1,A,157,12.8,9,0,1,0.301029996,Non-treated,Non-treated
2023,42,Cascade,Oregon,42A,2,A,157,4.5,9,0,1,0.301029996,Non-treated,Non-treated
2023,42,Cascade,Oregon,42A,3,A,157,10.7,9,0,1,0.301029996,Non-treated,Non-treated
2023,42,Cascade,Oregon,42A,4,A,157,5,9,0,1,0.301029996,Non-treated,Non-treated
2023,42,Cascade,Oregon,42A,5,A,157,8.1,9,0,1,0.301029996,Non-treated,Non-treated
2023,42,Cascade,Oregon,42B,1,B,157,0.1,9,0.9921875,0.0078125,0.003379741,49_4,Treated
2023,42,Cascade,Oregon,42B,2,B,157,0.1,9,0.977777778,0.022222222,0.009545318,49_4,Treated
2023,42,Cascade,Oregon,42B,3,B,157,0,9,1,0,0,49_4,Treated
2023,42,Cascade,Oregon,42B,4,B,157,0.4,9,0.92,0.08,0.033423755,49_4,Treated
2023,42,Cascade,Oregon,42B,5,B,157,0.4,9,0.950617284,0.049382716,0.020933907,49_4,Treated
2023,43,Cascade,Oregon,43A,1,A,157,11.4,9,0,1,0.301029996,Non-treated,Non-treated
2023,43,Cascade,Oregon,43A,2,A,157,18.4,9,0,1,0.301029996,Non-treated,Non-treated
2023,43,Cascade,Oregon,43A,3,A,157,14.5,9,0,1,0.301029996,Non-treated,Non-treated
2023,43,Cascade,Oregon,43A,4,A,157,15,9,0,1,0.301029996,Non-treated,Non-treated
2023,43,Cascade,Oregon,43A,5,A,157,18.3,9,0,1,0.301029996,Non-treated,Non-treated
2023,43,Cascade,Oregon,43B,1,B,157,15.4,9,-0.350877193,1.350877193,0.371229943,.,Treated
2023,43,Cascade,Oregon,43B,2,B,157,5.5,9,0.701086957,0.298913043,0.113580078,.,Treated
2023,43,Cascade,Oregon,43B,3,B,157,21.8,9,-0.503448276,1.503448276,0.398538623,.,Treated
2023,43,Cascade,Oregon,43B,4,B,157,6.7,9,0.553333333,0.446666667,0.160368475,.,Treated
2023,43,Cascade,Oregon,43B,5,B,157,24.2,9,-0.322404372,1.322404372,0.36593784,.,Treated
2023,43,Cascade,Oregon,43C,1,C,157,10,9,0.122807018,0.877192982,0.273508922,49_4,Treated
2023,43,Cascade,Oregon,43C,2,C,157,4.2,9,0.77173913,0.22826087,0.089290616,49_4,Treated
2023,43,Cascade,Oregon,43C,3,C,157,7.3,9,0.496551724,0.503448276,0.177088491,49_4,Treated
2023,43,Cascade,Oregon,43C,4,C,157,6.3,9,0.58,0.42,0.152288344,49_4,Treated
2023,43,Cascade,Oregon,43C,5,C,157,6,9,0.672131148,0.327868852,0.123155184,49_4,Treated
2023,43,Cascade,Oregon,43D,1,D,157,3.7,9,0.675438596,0.324561404,0.122072096,49_4,Treated
2023,43,Cascade,Oregon,43D,2,D,157,5.4,9,0.706521739,0.293478261,0.111759134,49_4,Treated
2023,43,Cascade,Oregon,43D,3,D,157,2.3,9,0.84137931,0.15862069,0.06394128,49_4,Treated
2023,43,Cascade,Oregon,43D,4,D,157,6.4,9,0.573333333,0.426666667,0.154322514,49_4,Treated
2023,43,Cascade,Oregon,43D,5,D,157,8.5,9,0.535519126,0.464480874,0.165683704,49_4,Treated
2023,43,Cascade,Oregon,43E,1,E,157,1.8,9,0.842105263,0.157894737,0.06366908,4,Treated
2023,43,Cascade,Oregon,43E,2,E,157,6.1,9,0.668478261,0.331521739,0.124348261,4,Treated
2023,43,Cascade,Oregon,43E,3,E,157,2.3,9,0.84137931,0.15862069,0.06394128,4,Treated
2023,43,Cascade,Oregon,43E,4,E,157,8.2,9,0.453333333,0.546666667,0.189396726,4,Treated
2023,43,Cascade,Oregon,43E,5,E,157,1.5,8,0.918032787,0.081967213,0.0342141,4,Treated
2023,43,Cascade,Oregon,43F,1,F,157,17.8,9,-0.561403509,1.561403509,0.408478,40,Treated
2023,43,Cascade,Oregon,43F,2,F,157,9.7,9,0.472826087,0.527173913,0.183888497,40,Treated
2023,43,Cascade,Oregon,43F,3,F,157,15,9,-0.034482759,1.034482759,0.308454014,40,Treated
2023,43,Cascade,Oregon,43F,4,F,157,16.1,9,-0.073333333,1.073333333,0.31666913,40,Treated
2023,43,Cascade,Oregon,43F,5,F,157,22.2,9,-0.213114754,1.213114754,0.345003933,40,Treated
2024,45,Nugget,Oregon,45A,1,A,149,0.85714,7,0.823529896,0.176470104,0.070580896,11,Treated
2024,45,Nugget,Oregon,45A,2,A,149,1.42857,7,0.886363673,0.113636327,0.046743389,11,Treated
2024,45,Nugget,Oregon,45A,3,A,149,2.85714,7,0.534883645,0.465116355,0.165872116,11,Treated
2024,45,Nugget,Oregon,45A,4,A,149,0,7,1,0,0,11,Treated
2024,45,Nugget,Oregon,45A,5,A,149,2.14285,7,0.946996641,0.053003359,0.022429757,11,Treated
2024,45,Nugget,Oregon,45B,1,B,149,4.85714,7,0,1,0.301029996,Non-treated,Non-treated
2024,45,Nugget,Oregon,45B,2,B,149,12.57142,7,0,1,0.301029996,Non-treated,Non-treated
2024,45,Nugget,Oregon,45B,3,B,149,6.14285,7,0,1,0.301029996,Non-treated,Non-treated
2024,45,Nugget,Oregon,45B,4,B,149,3.42857,7,0,1,0.301029996,Non-treated,Non-treated
2024,45,Nugget,Oregon,45B,5,B,149,40.42857,7,0,1,0.301029996,Non-treated,Non-treated
2024,45,Nugget,Oregon,45C,1,C,149,0.42857,7,0.911764948,0.088235052,0.03672271,U17,Treated
2024,45,Nugget,Oregon,45C,2,C,149,3,7,0.761363474,0.238636526,0.092943883,U17,Treated
2024,45,Nugget,Oregon,45C,3,C,149,3.85714,7,0.372092758,0.627907242,0.211629655,U17,Treated
2024,45,Nugget,Oregon,45C,4,C,149,0.71428,7,0.791668247,0.208331753,0.082186188,U17,Treated
2024,45,Nugget,Oregon,45C,5,C,149,2.71428,7,0.93286233,0.06713767,0.028220451,U17,Treated
2024,45,Nugget,Oregon,45D,1,D,149,5.57142,7,-0.147057734,1.147057734,0.331843723,43,Treated
2024,45,Nugget,Oregon,45D,2,D,149,6.42857,7,0.488636129,0.511363871,0.179369036,43,Treated
2024,45,Nugget,Oregon,45D,3,D,149,10.71428,7,-0.744187144,1.744187144,0.438413725,43,Treated
2024,45,Nugget,Oregon,45D,4,D,149,10.14285,7,-1.958332483,2.958332483,0.59751227,43,Treated
2024,45,Nugget,Oregon,45D,5,D,149,8.42857,7,0.791519463,0.208480537,0.08223966,43,Treated
2024,45,Nugget,Oregon,45E,1,E,149,0.28571,7,0.941177318,0.058822682,0.024823236,40,Treated
2024,45,Nugget,Oregon,45E,2,E,149,0.57142,7,0.954546105,0.045453895,0.019304885,40,Treated
2024,45,Nugget,Oregon,45E,3,E,149,0.14285,7,0.976745322,0.023254678,0.009983739,40,Treated
2024,45,Nugget,Oregon,45E,4,E,149,0.28571,7,0.916667882,0.083332118,0.034761619,40,Treated
2024,45,Nugget,Oregon,45E,5,E,149,2,7,0.950530034,0.049469966,0.020970014,40,Treated
2024,45,Nugget,Oregon,45F,1,F,149,1.14285,7,0.764707215,0.235292785,0.091769905,22,Treated
2024,45,Nugget,Oregon,45F,2,F,149,1.71428,7,0.863636725,0.136363275,0.05551719,22,Treated
2024,45,Nugget,Oregon,45F,3,F,149,2.28571,7,0.627907242,0.372092758,0.137383472,22,Treated
2024,45,Nugget,Oregon,45F,4,F,149,0.85714,7,0.750000729,0.249999271,0.09690976,22,Treated
2024,45,Nugget,Oregon,45F,5,F,149,3.28571,7,0.918728018,0.081271982,0.03393495,22,Treated
2024,45,Nugget,Oregon,45G,1,G,149,1.28571,7,0.735294844,0.264705156,0.101989289,22_11,Treated
2024,45,Nugget,Oregon,45G,2,G,149,0.28571,7,0.977273053,0.022726947,0.009759699,22_11,Treated
2024,45,Nugget,Oregon,45G,3,G,149,0.42857,7,0.93023271,0.06976729,0.029289314,22_11,Treated
2024,45,Nugget,Oregon,45G,4,G,149,0.14285,7,0.958335399,0.041664601,0.017727906,22_11,Treated
2024,45,Nugget,Oregon,45G,5,G,149,0.71428,7,0.982332296,0.017667704,0.007605992,22_11,Treated
2024,45,Nugget,Oregon,45H,1,H,149,1.14285,7,0.764707215,0.235292785,0.091769905,43,Treated
2024,45,Nugget,Oregon,45H,2,H,149,1.14285,7,0.909091415,0.090908585,0.037788359,43,Treated
2024,45,Nugget,Oregon,45H,3,H,149,0.71428,7,0.883721725,0.116278275,0.047772473,43,Treated
2024,45,Nugget,Oregon,45H,4,H,149,1.14285,7,0.666668611,0.333331389,0.124938103,43,Treated
2024,45,Nugget,Oregon,45H,5,H,149,0.85714,7,0.978798656,0.021201344,0.009111378,43,Treated
2024,45,Nugget,Oregon,45I,1,I,149,0.28571,7,0.941177318,0.058822682,0.024823236,49_4,Treated
2024,45,Nugget,Oregon,45I,2,I,149,3.14285,7,0.750000398,0.249999602,0.096909875,49_4,Treated
2024,45,Nugget,Oregon,45I,3,I,149,1.14285,7,0.813954435,0.186045565,0.074101374,49_4,Treated
2024,45,Nugget,Oregon,45I,4,I,149,0.85714,7,0.750000729,0.249999271,0.09690976,49_4,Treated
2024,45,Nugget,Oregon,45I,5,I,149,4,7,0.901060067,0.098939933,0.040973955,49_4,Treated
2024,45,Nugget,Oregon,45J,1,J,149,0.85714,7,0.823529896,0.176470104,0.070580896,22_M1,Treated
2024,45,Nugget,Oregon,45J,2,J,149,0.71428,7,0.943182234,0.056817766,0.024000106,22_M1,Treated
2024,45,Nugget,Oregon,45J,3,J,149,0.42857,7,0.93023271,0.06976729,0.029289314,22_M1,Treated
2024,45,Nugget,Oregon,45J,4,J,149,0.14285,7,0.958335399,0.041664601,0.017727906,22_M1,Treated
2024,45,Nugget,Oregon,45J,5,J,149,4.57142,7,0.886926003,0.113073997,0.046524037,22_M1,Treated
2024,45,Nugget,Oregon,45K,1,K,149,1.85714,7,0.617647422,0.382352578,0.140618827,49_4,Treated
2024,45,Nugget,Oregon,45K,2,K,149,4.71428,7,0.625000199,0.374999801,0.138302635,49_4,Treated
2024,45,Nugget,Oregon,45K,3,K,149,2,7,0.674418226,0.325581774,0.122406524,49_4,Treated
2024,45,Nugget,Oregon,45K,4,K,149,1.28571,7,0.625001094,0.374998906,0.138302353,49_4,Treated
2024,45,Nugget,Oregon,45K,5,K,149,3,7,0.92579505,0.07420495,0.031087149,49_4,Treated
2024,45,Nugget,Oregon,45L,1,L,149,6.14285,7,-0.264705156,1.264705156,0.355011669,3,Treated
2024,45,Nugget,Oregon,45L,2,L,149,26.14285,7,-1.079546304,2.079546304,0.488486739,3,Treated
2024,45,Nugget,Oregon,45L,3,L,149,8.28571,7,-0.34883808,1.34883808,0.370853079,3,Treated
2024,45,Nugget,Oregon,45L,4,L,149,3.14285,7,0.083335035,0.916664965,0.282546204,3,Treated
2024,45,Nugget,Oregon,45L,5,L,149,5,7,0.876325084,0.123674916,0.050640686,3,Treated
2024,45,Nugget,Oregon,45M,1,M,149,2.85714,7,0.411764948,0.588235052,0.200914777,4,Treated
2024,45,Nugget,Oregon,45M,2,M,149,1.42857,7,0.886363673,0.113636327,0.046743389,4,Treated
2024,45,Nugget,Oregon,45M,3,M,149,2.42857,7,0.604650936,0.395349064,0.144682865,4,Treated
2024,45,Nugget,Oregon,45M,4,M,149,1.85714,7,0.458333941,0.541666059,0.187990311,4,Treated
2024,45,Nugget,Oregon,45M,5,M,149,2.57142,7,0.936395969,0.063604031,0.026779975,4,Treated
2024,45,Nugget,Oregon,45N,1,N,149,6.28571,7,-0.294117526,1.294117526,0.360615663,M1,Treated
2024,45,Nugget,Oregon,45N,2,N,149,6.28571,7,0.5,0.5,0.176091259,M1,Treated
2024,45,Nugget,Oregon,45N,3,N,149,23.85714,7,-2.883724981,3.883724981,0.688751199,M1,Treated
2024,45,Nugget,Oregon,45N,4,N,149,2.14285,7,0.375001823,0.624998177,0.210852878,M1,Treated
2024,45,Nugget,Oregon,45N,5,N,149,3,7,0.92579505,0.07420495,0.031087149,M1,Treated
2024,46,Cascade,Oregon,46A,1,A,158,2,9,0.961944991,0.038055009,0.016220368,BM01,Treated
2024,46,Cascade,Oregon,46A,2,A,158,3.2222,9,0.890566627,0.109433373,0.045101226,BM01,Treated
2024,46,Cascade,Oregon,46A,3,A,158,14,9,0.461538462,0.538461538,0.187086643,BM01,Treated
2024,46,Cascade,Oregon,46A,4,A,158,3.5555,9,0.902736934,0.097263066,0.040310761,BM01,Treated
2024,46,Cascade,Oregon,46A,5,A,158,4.6666,9,0.53334,0.46666,0.166329448,BM01,Treated
2024,46,Cascade,Oregon,46B,1,B,158,27.875,9,0.469608319,0.530391681,0.184802596,49_4,Treated
2024,46,Cascade,Oregon,46B,2,B,158,18.7777,9,0.36226583,0.63773417,0.21424341,49_4,Treated
2024,46,Cascade,Oregon,46B,3,B,158,26.3333,9,-0.012819231,1.012819231,0.303804773,49_4,Treated
2024,46,Cascade,Oregon,46B,4,B,158,6.1111,9,0.832826798,0.167173202,0.067135308,49_4,Treated
2024,46,Cascade,Oregon,46B,5,B,158,6.2222,9,0.37778,0.62222,0.210109751,49_4,Treated
2024,46,Cascade,Oregon,46C,1,C,158,42.3333,9,0.194502954,0.805497046,0.256596782,BM02,Treated
2024,46,Cascade,Oregon,46C,2,C,158,47.5555,9,-0.615094891,1.615094891,0.417487452,BM02,Treated
2024,46,Cascade,Oregon,46C,3,C,158,15.1111,9,0.418803846,0.581196154,0.198985749,BM02,Treated
2024,46,Cascade,Oregon,46C,4,C,158,20.4444,9,0.440729849,0.559270151,0.192921365,BM02,Treated
2024,46,Cascade,Oregon,46C,5,C,158,10.3333,9,-0.03333,1.03333,0.308207868,BM02,Treated
2024,46,Cascade,Oregon,46D,1,D,158,52.5555,9,0,1,0.301029996,Non-treated,Non-treated
2024,46,Cascade,Oregon,46D,2,D,158,29.4444,9,0,1,0.301029996,Non-treated,Non-treated
2024,46,Cascade,Oregon,46D,3,D,158,26,9,0,1,0.301029996,Non-treated,Non-treated
2024,46,Cascade,Oregon,46D,4,D,158,36.5555,9,0,1,0.301029996,Non-treated,Non-treated
2024,46,Cascade,Oregon,46D,5,D,158,10,9,0,1,0.301029996,Non-treated,Non-treated
2024,46,Cascade,Oregon,46E,1,E,158,19.2222,9,0.634249508,0.365750492,0.135371366,.,Treated
2024,46,Cascade,Oregon,46E,2,E,158,6.2222,9,0.788679681,0.211320319,0.083259002,.,Treated
2024,46,Cascade,Oregon,46E,3,E,158,14.8888,9,0.427353846,0.572646154,0.196631017,.,Treated
2024,46,Cascade,Oregon,46E,4,E,158,7.3333,9,0.799392704,0.200607296,0.079400978,.,Treated
2024,46,Cascade,Oregon,46E,5,E,158,1.7777,9,0.82223,0.17777,0.071060488,.,Treated
2024,46,Cascade,Oregon,46F,1,F,158,10.7777,9,0.794927267,0.205072733,0.08101326,.,Treated
2024,46,Cascade,Oregon,46F,2,F,158,4.2222,9,0.856604312,0.143395688,0.05819655,.,Treated
2024,46,Cascade,Oregon,46F,3,F,158,1.1111,9,0.957265385,0.042734615,0.018173791,.,Treated
2024,46,Cascade,Oregon,46F,4,F,158,1.3333,9,0.963526692,0.036473308,0.015558122,.,Treated
2024,46,Cascade,Oregon,46F,5,F,158,1.7777,9,0.82223,0.17777,0.071060488,.,Treated
2024,46,Cascade,Oregon,46G,1,G,158,10.7777,9,0.794927267,0.205072733,0.08101326,.,Treated
2024,46,Cascade,Oregon,46G,2,G,158,7.8888,9,0.732078086,0.267921914,0.103092508,.,Treated
2024,46,Cascade,Oregon,46G,3,G,158,6.1111,9,0.764957692,0.235042308,0.091681835,.,Treated
2024,46,Cascade,Oregon,46G,4,G,158,1.3333,9,0.963526692,0.036473308,0.015558122,.,Treated
2024,46,Cascade,Oregon,46G,5,G,158,1.8888,9,0.81112,0.18888,0.075138021,.,Treated
2024,46,Cascade,Oregon,46H,1,H,158,1,9,0.980972496,0.019027504,0.008185906,49_4,Treated
2024,46,Cascade,Oregon,46H,2,H,158,1.7777,9,0.939625192,0.060374808,0.025459401,49_4,Treated
2024,46,Cascade,Oregon,46H,3,H,158,2.2222,9,0.914530769,0.085469231,0.035617517,49_4,Treated
2024,46,Cascade,Oregon,46H,4,H,158,1,9,0.972644335,0.027355665,0.01172082,49_4,Treated
2024,46,Cascade,Oregon,46H,5,H,158,1.5555,9,0.84445,0.15555,0.062788742,49_4,Treated
2024,46,Cascade,Oregon,46I,1,I,158,0.5555,9,0.989430221,0.010569779,0.004566307,49_4,Treated
2024,46,Cascade,Oregon,46I,2,I,158,0,9,1,0,0,49_4,Treated
2024,46,Cascade,Oregon,46I,3,I,158,0,9,1,0,0,49_4,Treated
2024,46,Cascade,Oregon,46I,4,I,158,0,9,1,0,0,49_4,Treated
2024,46,Cascade,Oregon,46I,5,I,158,0,9,1,0,0,49_4,Treated
2024,46,Cascade,Oregon,46J,1,J,158,2.2222,9,0.95771708,0.04228292,0.017985621,21,Treated
2024,46,Cascade,Oregon,46J,2,J,158,1.5555,9,0.947171618,0.052828382,0.022357584,21,Treated
2024,46,Cascade,Oregon,46J,3,J,158,3.5555,9,0.86325,0.13675,0.055664963,21,Treated
2024,46,Cascade,Oregon,46J,4,J,158,1.3333,9,0.963526692,0.036473308,0.015558122,21,Treated
2024,46,Cascade,Oregon,46J,5,J,158,0.4444,9,0.95556,0.04444,0.018883496,21,Treated
2024,46,Cascade,Oregon,46K,1,K,158,7.5555,9,0.856237692,0.143762308,0.058335781,49_4,Treated
2024,46,Cascade,Oregon,46K,2,K,158,12.4444,9,0.577359362,0.422640638,0.15309521,49_4,Treated
2024,46,Cascade,Oregon,46K,3,K,158,6.1111,9,0.764957692,0.235042308,0.091681835,49_4,Treated
2024,46,Cascade,Oregon,46K,4,K,158,2.1111,9,0.942249456,0.057750544,0.024383257,49_4,Treated
2024,46,Cascade,Oregon,46K,5,K,158,3.125,9,0.6875,0.3125,0.118099312,49_4,Treated
2024,46,Cascade,Oregon,46L,1,L,158,4.2222,9,0.919662072,0.080337928,0.033559623,43,Treated
2024,46,Cascade,Oregon,46L,2,L,158,21.1111,9,0.283018163,0.716981837,0.234765701,43,Treated
2024,46,Cascade,Oregon,46L,3,L,158,6.875,9,0.735576923,0.264423077,0.101892414,43,Treated
2024,46,Cascade,Oregon,46L,4,L,158,5,9,0.863221677,0.136778323,0.055675784,43,Treated
2024,46,Cascade,Oregon,46L,5,L,158,2,9,0.8,0.2,0.079181246,43,Treated
2024,46,Cascade,Oregon,46M,1,M,158,36.1111,9,0.312895891,0.687104109,0.227141883,43,Treated
2024,46,Cascade,Oregon,46M,2,M,158,38.2222,9,-0.298114412,1.298114412,0.361371646,43,Treated
2024,46,Cascade,Oregon,46M,3,M,158,35.4444,9,-0.363246154,1.363246154,0.37350896,43,Treated
2024,46,Cascade,Oregon,46M,4,M,158,24.4444,9,0.33130719,0.66869281,0.222376395,43,Treated
2024,46,Cascade,Oregon,46M,5,M,158,9.7777,9,0.02223,0.97777,0.296175785,43,Treated
2024,47,Zeus,Washington,47A,2,A,163,0.1,10,0,1,0.301029996,Non-treated,Non-treated
2024,47,Zeus,Washington,47A,4,A,163,0.1,10,0,1,0.301029996,Non-treated,Non-treated
2024,47,Zeus,Washington,47B,2,B,163,0.1,10,0,1,0.301029996,.,Treated
2024,47,Zeus,Washington,47B,4,B,163,0,10,1,0,0,.,Treated
2024,47,Zeus,Washington,47C,2,C,163,0,10,1,0,0,49_4,Treated
2024,47,Zeus,Washington,47C,4,C,163,0.1,10,0,1,0.301029996,49_4,Treated
2024,47,Zeus,Washington,47D,2,D,163,0.1,10,0,1,0.301029996,49_4,Treated
2024,47,Zeus,Washington,47D,4,D,163,0,10,1,0,0,49_4,Treated
2024,47,Zeus,Washington,47E,2,E,163,0.2,10,-1,2,0.477121255,49_4,Treated
2024,47,Zeus,Washington,47E,4,E,163,0,10,1,0,0,49_4,Treated
2024,47,Zeus,Washington,47F,2,F,163,0.1,10,0,1,0.301029996,49_4,Treated
2024,47,Zeus,Washington,47F,4,F,163,0,10,1,0,0,49_4,Treated
2005,12,Galena,Washington,12K,1,K,166,0.75,8,0,1,0.301029996,Non-treated,Non-treated
2005,12,Galena,Washington,12K,2,K,166,0.808333333,8,0,1,0.301029996,Non-treated,Non-treated
2005,12,Galena,Washington,12K,3,K,166,1.125,8,0,1,0.301029996,Non-treated,Non-treated
2005,12,Galena,Washington,12K,4,K,166,2.46,8,0,1,0.301029996,Non-treated,Non-treated
2009,18,Galena,Washington,18A,1,G,161,1.3333,9,0,1,0.301029996,Non-treated,Non-treated
2009,18,Galena,Washington,18A,2,G,161,2.38885,9,0,1,0.301029996,Non-treated,Non-treated
2009,18,Galena,Washington,18A,3,G,161,2.74595,9,0,1,0.301029996,Non-treated,Non-treated
2009,18,Galena,Washington,18A,4,G,161,1.32635,9,0,1,0.301029996,Non-treated,Non-treated
2010,19,Galena,Washington,19A,1,L,158,13.9285,7,0,1,0.301029996,Non-treated,Non-treated
2010,19,Galena,Washington,19A,2,L,158,16.9047,7,0,1,0.301029996,Non-treated,Non-treated
2010,19,Galena,Washington,19A,3,L,158,19.78565,7,0,1,0.301029996,Non-treated,Non-treated
2010,19,Galena,Washington,19A,4,L,158,13.99995,7,0,1,0.301029996,Non-treated,Non-treated
